message,label,category,source
"Nimeibiwa kila kitu – pesa, simu, vitambulisho – niko Mombasa. Ninahitaji TZS 189,000 kurudi nyumbani. 0725793169",SCAM,emergency_scam,synthetic_ngao_v2
"Nimeibiwa kila kitu – pesa, simu, vitambulisho – niko Nairobi. Ninahitaji TZS 167,000 kurudi nyumbani. 0712475644",SCAM,emergency_scam,synthetic_ngao_v2
"Bado niko hospitali. Dawa zinakosekana. Daktari anasema itachukua TZS 282,000 zaidi. Naomba haraka: 0743717457",SCAM,emergency_scam,synthetic_ngao_v2
"Bado niko hospitali. Dawa zinakosekana. Daktari anasema itachukua TZS 162,000 zaidi. Naomba haraka: 0713282710",SCAM,emergency_scam,synthetic_ngao_v2
"Bado niko hospitali. Dawa zinakosekana. Daktari anasema itachukua TZS 147,000 zaidi. Naomba haraka: 0717232915",SCAM,emergency_scam,synthetic_ngao_v2
"Bado niko hospitali. Dawa zinakosekana. Daktari anasema itachukua TZS 269,000 zaidi. Naomba haraka: 0766651640",SCAM,emergency_scam,synthetic_ngao_v2
"Bado niko hospitali. Dawa zinakosekana. Daktari anasema itachukua TZS 109,000 zaidi. Naomba haraka: 0719599380",SCAM,emergency_scam,synthetic_ngao_v2
"Nimepoteza pesa zangu zote nairobi. Nahitaji Ksh 27,900 ya nauli tu kurudi. Nitakulipa ukifika: 0759638169",SCAM,emergency_scam,synthetic_ngao_v2
"Nimepoteza pesa zangu zote nairobi. Nahitaji Ksh 35,300 ya nauli tu kurudi. Nitakulipa ukifika: 0724573962",SCAM,emergency_scam,synthetic_ngao_v2
"Nimepoteza pesa zangu zote nairobi. Nahitaji Ksh 30,700 ya nauli tu kurudi. Nitakulipa ukifika: 0741744986",SCAM,emergency_scam,synthetic_ngao_v2
"Nimepoteza pesa zangu zote nairobi. Nahitaji Ksh 7,200 ya nauli tu kurudi. Nitakulipa ukifika: 0797646781",SCAM,emergency_scam,synthetic_ngao_v2
"Nimepoteza pesa zangu zote nairobi. Nahitaji Ksh 20,400 ya nauli tu kurudi. Nitakulipa ukifika: 0771774591",SCAM,emergency_scam,synthetic_ngao_v2
"Mtoto wangu amewekwa hospitalini na hawamruhusu kwenda hadi lipa TZS 693,000. HARAKA SANA: 0714163780",SCAM,emergency_scam,synthetic_ngao_v2
"Mtoto wangu amewekwa hospitalini na hawamruhusu kwenda hadi lipa TZS 445,000. HARAKA SANA: 0764546980",SCAM,emergency_scam,synthetic_ngao_v2
"Mtoto wangu amewekwa hospitalini na hawamruhusu kwenda hadi lipa TZS 551,000. HARAKA SANA: 0724614084",SCAM,emergency_scam,synthetic_ngao_v2
"Mtoto wangu amewekwa hospitalini na hawamruhusu kwenda hadi lipa TZS 564,000. HARAKA SANA: 0769177060",SCAM,emergency_scam,synthetic_ngao_v2
"Mtoto wangu amewekwa hospitalini na hawamruhusu kwenda hadi lipa TZS 660,000. HARAKA SANA: 0721437758",SCAM,emergency_scam,synthetic_ngao_v2
"Ninauma sana. Niko peke yangu. Dawa bei ni TZS 185,000. Hakuna mtu wa kunisaidia. Tafadhali: 0730168872",SCAM,emergency_scam,synthetic_ngao_v2
"Ninauma sana. Niko peke yangu. Dawa bei ni TZS 62,000. Hakuna mtu wa kunisaidia. Tafadhali: 0748754644",SCAM,emergency_scam,synthetic_ngao_v2
"Ninauma sana. Niko peke yangu. Dawa bei ni TZS 192,000. Hakuna mtu wa kunisaidia. Tafadhali: 0787674993",SCAM,emergency_scam,synthetic_ngao_v2
"Ninauma sana. Niko peke yangu. Dawa bei ni TZS 113,000. Hakuna mtu wa kunisaidia. Tafadhali: 0761726410",SCAM,emergency_scam,synthetic_ngao_v2
"Ninauma sana. Niko peke yangu. Dawa bei ni TZS 165,000. Hakuna mtu wa kunisaidia. Tafadhali: 0750575755",SCAM,emergency_scam,synthetic_ngao_v2
"Nyumba yangu imechomwa moto. Familia yote nje. Tunahitaji mahali pa kulala na TZS 358,000. Tuma: 0790551096",SCAM,emergency_scam,synthetic_ngao_v2
"Nyumba yangu imechomwa moto. Familia yote nje. Tunahitaji mahali pa kulala na TZS 150,000. Tuma: 0725994217",SCAM,emergency_scam,synthetic_ngao_v2
"Nyumba yangu imechomwa moto. Familia yote nje. Tunahitaji mahali pa kulala na TZS 435,000. Tuma: 0796906315",SCAM,emergency_scam,synthetic_ngao_v2
"Nyumba yangu imechomwa moto. Familia yote nje. Tunahitaji mahali pa kulala na TZS 382,000. Tuma: 0740550961",SCAM,emergency_scam,synthetic_ngao_v2
"Nyumba yangu imechomwa moto. Familia yote nje. Tunahitaji mahali pa kulala na TZS 331,000. Tuma: 0742533914",SCAM,emergency_scam,synthetic_ngao_v2
"MKOPO WA HARAKA: Pata TZS 3,276,000 bila dhamana wala kikwazo. Ada ya usajili TZS 72,000 tu. Piga: 0771518098",SCAM,loan_scam,synthetic_ngao_v2
"MKOPO WA HARAKA: Pata TZS 3,907,000 bila dhamana wala kikwazo. Ada ya usajili TZS 66,000 tu. Piga: 0723427730",SCAM,loan_scam,synthetic_ngao_v2
"MKOPO WA HARAKA: Pata TZS 3,996,000 bila dhamana wala kikwazo. Ada ya usajili TZS 40,000 tu. Piga: 0798367271",SCAM,loan_scam,synthetic_ngao_v2
"MKOPO WA HARAKA: Pata TZS 3,566,000 bila dhamana wala kikwazo. Ada ya usajili TZS 29,000 tu. Piga: 0773170394",SCAM,loan_scam,synthetic_ngao_v2
"MKOPO WA HARAKA: Pata TZS 1,247,000 bila dhamana wala kikwazo. Ada ya usajili TZS 73,000 tu. Piga: 0721197758",SCAM,loan_scam,synthetic_ngao_v2
"Benki ya Maendeleo inakupa mkopo wa TZS 8,075,000 kwa riba ya 0%. Lipa ada ya ufunguo TZS 42,000: 0760951201",SCAM,loan_scam,synthetic_ngao_v2
"Benki ya Maendeleo inakupa mkopo wa TZS 3,131,000 kwa riba ya 0%. Lipa ada ya ufunguo TZS 37,000: 0788688866",SCAM,loan_scam,synthetic_ngao_v2
"Benki ya Maendeleo inakupa mkopo wa TZS 6,400,000 kwa riba ya 0%. Lipa ada ya ufunguo TZS 45,000: 0765470774",SCAM,loan_scam,synthetic_ngao_v2
"Benki ya Maendeleo inakupa mkopo wa TZS 7,929,000 kwa riba ya 0%. Lipa ada ya ufunguo TZS 36,000: 0749729575",SCAM,loan_scam,synthetic_ngao_v2
"Benki ya Maendeleo inakupa mkopo wa TZS 6,119,000 kwa riba ya 0%. Lipa ada ya ufunguo TZS 75,000: 0724705991",SCAM,loan_scam,synthetic_ngao_v2
"Umekubalika kwa mkopo wa TZS 2,578,000. Tuma processing fee TZS 28,000 mara moja ili kupata pesa: 0731788637",SCAM,loan_scam,synthetic_ngao_v2
"Umekubalika kwa mkopo wa TZS 2,475,000. Tuma processing fee TZS 29,000 mara moja ili kupata pesa: 0724467121",SCAM,loan_scam,synthetic_ngao_v2
"Umekubalika kwa mkopo wa TZS 2,778,000. Tuma processing fee TZS 38,000 mara moja ili kupata pesa: 0725899649",SCAM,loan_scam,synthetic_ngao_v2
"Umekubalika kwa mkopo wa TZS 1,641,000. Tuma processing fee TZS 29,000 mara moja ili kupata pesa: 0767986209",SCAM,loan_scam,synthetic_ngao_v2
"Umekubalika kwa mkopo wa TZS 2,797,000. Tuma processing fee TZS 50,000 mara moja ili kupata pesa: 0714738577",SCAM,loan_scam,synthetic_ngao_v2
"MICROFINANCE HARAKA: Mkopo TZS 386,000 bila kuhoji historia yako ya benki. Ada ya bima TZS 36,000: 0747130359",SCAM,loan_scam,synthetic_ngao_v2
"MICROFINANCE HARAKA: Mkopo TZS 142,000 bila kuhoji historia yako ya benki. Ada ya bima TZS 18,000: 0752456331",SCAM,loan_scam,synthetic_ngao_v2
"MICROFINANCE HARAKA: Mkopo TZS 229,000 bila kuhoji historia yako ya benki. Ada ya bima TZS 10,000: 0735250210",SCAM,loan_scam,synthetic_ngao_v2
"MICROFINANCE HARAKA: Mkopo TZS 339,000 bila kuhoji historia yako ya benki. Ada ya bima TZS 31,000: 0764172965",SCAM,loan_scam,synthetic_ngao_v2
"MICROFINANCE HARAKA: Mkopo TZS 122,000 bila kuhoji historia yako ya benki. Ada ya bima TZS 33,000: 0794132146",SCAM,loan_scam,synthetic_ngao_v2
"Karibu sana! Ombi lako la mkopo wa TZS 387,000 limekubaliwa. Lipa stamp duty TZS 33,000 kwanza: 0780325583",SCAM,loan_scam,synthetic_ngao_v2
"Karibu sana! Ombi lako la mkopo wa TZS 970,000 limekubaliwa. Lipa stamp duty TZS 23,000 kwanza: 0771457455",SCAM,loan_scam,synthetic_ngao_v2
"Karibu sana! Ombi lako la mkopo wa TZS 522,000 limekubaliwa. Lipa stamp duty TZS 21,000 kwanza: 0752856648",SCAM,loan_scam,synthetic_ngao_v2
"Karibu sana! Ombi lako la mkopo wa TZS 864,000 limekubaliwa. Lipa stamp duty TZS 34,000 kwanza: 0785725185",SCAM,loan_scam,synthetic_ngao_v2
"Karibu sana! Ombi lako la mkopo wa TZS 373,000 limekubaliwa. Lipa stamp duty TZS 11,000 kwanza: 0731265056",SCAM,loan_scam,synthetic_ngao_v2
"KAMPUNI YA FEDHA: Mkopo wa TZS 3,390,000 kwa masharti nafuu. Tuma TZS 24,000 kama deposit ya kwanza: 0717806707",SCAM,loan_scam,synthetic_ngao_v2
"KAMPUNI YA FEDHA: Mkopo wa TZS 634,000 kwa masharti nafuu. Tuma TZS 13,000 kama deposit ya kwanza: 0769794093",SCAM,loan_scam,synthetic_ngao_v2
"KAMPUNI YA FEDHA: Mkopo wa TZS 2,036,000 kwa masharti nafuu. Tuma TZS 20,000 kama deposit ya kwanza: 0790563516",SCAM,loan_scam,synthetic_ngao_v2
"KAMPUNI YA FEDHA: Mkopo wa TZS 1,996,000 kwa masharti nafuu. Tuma TZS 13,000 kama deposit ya kwanza: 0740891615",SCAM,loan_scam,synthetic_ngao_v2
"KAMPUNI YA FEDHA: Mkopo wa TZS 2,398,000 kwa masharti nafuu. Tuma TZS 8,000 kama deposit ya kwanza: 0757550797",SCAM,loan_scam,synthetic_ngao_v2
"Online loan approved: Ksh 100,800. Activation fee Ksh 2,300 required. Send to 0799811444 now.",SCAM,loan_scam,synthetic_ngao_v2
"Online loan approved: Ksh 495,800. Activation fee Ksh 3,600 required. Send to 0780799539 now.",SCAM,loan_scam,synthetic_ngao_v2
"Online loan approved: Ksh 262,600. Activation fee Ksh 700 required. Send to 0741514463 now.",SCAM,loan_scam,synthetic_ngao_v2
"Online loan approved: Ksh 54,800. Activation fee Ksh 500 required. Send to 0738416061 now.",SCAM,loan_scam,synthetic_ngao_v2
"Online loan approved: Ksh 183,000. Activation fee Ksh 1,300 required. Send to 0745403507 now.",SCAM,loan_scam,synthetic_ngao_v2
"Mkopo wa dharura TZS 435,000 bila masharti magumu. Thibitisha kwa kutuma TZS 13,000 ya ada: 0711621546",SCAM,loan_scam,synthetic_ngao_v2
"Mkopo wa dharura TZS 864,000 bila masharti magumu. Thibitisha kwa kutuma TZS 23,000 ya ada: 0734235461",SCAM,loan_scam,synthetic_ngao_v2
"Mkopo wa dharura TZS 489,000 bila masharti magumu. Thibitisha kwa kutuma TZS 27,000 ya ada: 0742624563",SCAM,loan_scam,synthetic_ngao_v2
"Mkopo wa dharura TZS 672,000 bila masharti magumu. Thibitisha kwa kutuma TZS 36,000 ya ada: 0798945362",SCAM,loan_scam,synthetic_ngao_v2
"Mkopo wa dharura TZS 462,000 bila masharti magumu. Thibitisha kwa kutuma TZS 12,000 ya ada: 0763878086",SCAM,loan_scam,synthetic_ngao_v2
"NAFASI YA KAZI DUBAI: Unahitajika haraka. Mshahara TZS 2,346,000/mwezi + chakula + nyumba. Lipa visa fee TZS 323,000: 0713582087",SCAM,job_scam,synthetic_ngao_v2
"NAFASI YA KAZI DUBAI: Unahitajika haraka. Mshahara TZS 2,637,000/mwezi + chakula + nyumba. Lipa visa fee TZS 260,000: 0786550137",SCAM,job_scam,synthetic_ngao_v2
"NAFASI YA KAZI DUBAI: Unahitajika haraka. Mshahara TZS 6,697,000/mwezi + chakula + nyumba. Lipa visa fee TZS 307,000: 0794537983",SCAM,job_scam,synthetic_ngao_v2
"NAFASI YA KAZI DUBAI: Unahitajika haraka. Mshahara TZS 4,371,000/mwezi + chakula + nyumba. Lipa visa fee TZS 158,000: 0764121869",SCAM,job_scam,synthetic_ngao_v2
"Data entry kazi ya nyumbani. Pata TZS 1,165,000/mwezi. Hakuna uzoefu unaohitajika. Ada ya training TZS 30,000: 0792582446",SCAM,job_scam,synthetic_ngao_v2
"Data entry kazi ya nyumbani. Pata TZS 1,912,000/mwezi. Hakuna uzoefu unaohitajika. Ada ya training TZS 78,000: 0759192410",SCAM,job_scam,synthetic_ngao_v2
"Data entry kazi ya nyumbani. Pata TZS 1,394,000/mwezi. Hakuna uzoefu unaohitajika. Ada ya training TZS 74,000: 0724355135",SCAM,job_scam,synthetic_ngao_v2
"Data entry kazi ya nyumbani. Pata TZS 1,392,000/mwezi. Hakuna uzoefu unaohitajika. Ada ya training TZS 57,000: 0764649414",SCAM,job_scam,synthetic_ngao_v2
"KAZI YA HOSPITALI UK: Nurse/Daktari unahitajika. Mshahara GBP 2322/mwezi. Ombi ada TZS 402,000: 0752882033",SCAM,job_scam,synthetic_ngao_v2
"KAZI YA HOSPITALI UK: Nurse/Daktari unahitajika. Mshahara GBP 3390/mwezi. Ombi ada TZS 313,000: 0755916964",SCAM,job_scam,synthetic_ngao_v2
"KAZI YA HOSPITALI UK: Nurse/Daktari unahitajika. Mshahara GBP 2688/mwezi. Ombi ada TZS 239,000: 0778763984",SCAM,job_scam,synthetic_ngao_v2
"KAZI YA HOSPITALI UK: Nurse/Daktari unahitajika. Mshahara GBP 2467/mwezi. Ombi ada TZS 471,000: 0778303322",SCAM,job_scam,synthetic_ngao_v2
"Online typing job: Earn TZS 497,000 per day from home. Registration fee TZS 32,000 only. Apply: 0757862712",SCAM,job_scam,synthetic_ngao_v2
"Online typing job: Earn TZS 430,000 per day from home. Registration fee TZS 19,000 only. Apply: 0743207798",SCAM,job_scam,synthetic_ngao_v2
"Online typing job: Earn TZS 174,000 per day from home. Registration fee TZS 26,000 only. Apply: 0737281926",SCAM,job_scam,synthetic_ngao_v2
"Online typing job: Earn TZS 408,000 per day from home. Registration fee TZS 19,000 only. Apply: 0796179013",SCAM,job_scam,synthetic_ngao_v2
"Security guard/driver anahitajika Qatar. Visa, tiketi bure. Deposit tu TZS 195,000. Wasiliana: 0793618119",SCAM,job_scam,synthetic_ngao_v2
"Security guard/driver anahitajika Qatar. Visa, tiketi bure. Deposit tu TZS 268,000. Wasiliana: 0785896788",SCAM,job_scam,synthetic_ngao_v2
"Security guard/driver anahitajika Qatar. Visa, tiketi bure. Deposit tu TZS 298,000. Wasiliana: 0770814220",SCAM,job_scam,synthetic_ngao_v2
"Security guard/driver anahitajika Qatar. Visa, tiketi bure. Deposit tu TZS 386,000. Wasiliana: 0785774225",SCAM,job_scam,synthetic_ngao_v2
"Brand ambassador wa Vodacom unahitajika. Mshahara TZS 1,461,000/mwezi. Kwanza tuma TZS 70,000 kwa usajili: 0753258290",SCAM,job_scam,synthetic_ngao_v2
"Brand ambassador wa Vodacom unahitajika. Mshahara TZS 1,700,000/mwezi. Kwanza tuma TZS 34,000 kwa usajili: 0773563688",SCAM,job_scam,synthetic_ngao_v2
"Brand ambassador wa Vodacom unahitajika. Mshahara TZS 1,420,000/mwezi. Kwanza tuma TZS 80,000 kwa usajili: 0748720148",SCAM,job_scam,synthetic_ngao_v2
"Brand ambassador wa Vodacom unahitajika. Mshahara TZS 915,000/mwezi. Kwanza tuma TZS 52,000 kwa usajili: 0777177794",SCAM,job_scam,synthetic_ngao_v2
"KAZI YA HARAKA: Social media manager anahitajika. Fanya kazi nyumbani. Mshahara TZS 1,635,000/mwezi. Jiandikishe: 0772573866",SCAM,job_scam,synthetic_ngao_v2
"KAZI YA HARAKA: Social media manager anahitajika. Fanya kazi nyumbani. Mshahara TZS 1,077,000/mwezi. Jiandikishe: 0718486649",SCAM,job_scam,synthetic_ngao_v2
"KAZI YA HARAKA: Social media manager anahitajika. Fanya kazi nyumbani. Mshahara TZS 2,703,000/mwezi. Jiandikishe: 0749180458",SCAM,job_scam,synthetic_ngao_v2
"KAZI YA HARAKA: Social media manager anahitajika. Fanya kazi nyumbani. Mshahara TZS 2,320,000/mwezi. Jiandikishe: 0722744883",SCAM,job_scam,synthetic_ngao_v2
"NGO inatafuta wafanyakazi 43. Mshahara TZS 3,576,000/mwezi. Lipa usajili TZS 99,000 kwanza: 0772708519",SCAM,job_scam,synthetic_ngao_v2
"NGO inatafuta wafanyakazi 40. Mshahara TZS 1,668,000/mwezi. Lipa usajili TZS 107,000 kwanza: 0786783501",SCAM,job_scam,synthetic_ngao_v2
"NGO inatafuta wafanyakazi 17. Mshahara TZS 2,816,000/mwezi. Lipa usajili TZS 127,000 kwanza: 0773625721",SCAM,job_scam,synthetic_ngao_v2
"NGO inatafuta wafanyakazi 14. Mshahara TZS 1,753,000/mwezi. Lipa usajili TZS 107,000 kwanza: 0724950360",SCAM,job_scam,synthetic_ngao_v2
"Kampuni ya China inahitaji mfanyakazi TZ. Mshahara TZS 5M/mwezi. Ada ya usindikaji TZS 565,000: 0721629057",SCAM,job_scam,synthetic_ngao_v2
"Kampuni ya China inahitaji mfanyakazi TZ. Mshahara TZS 8M/mwezi. Ada ya usindikaji TZS 288,000: 0716359778",SCAM,job_scam,synthetic_ngao_v2
"Kampuni ya China inahitaji mfanyakazi TZ. Mshahara TZS 8M/mwezi. Ada ya usindikaji TZS 424,000: 0769649525",SCAM,job_scam,synthetic_ngao_v2
"Kampuni ya China inahitaji mfanyakazi TZ. Mshahara TZS 7M/mwezi. Ada ya usindikaji TZS 512,000: 0732481574",SCAM,job_scam,synthetic_ngao_v2
"YOUTUBE/TIKTOK JOB: Pata TZS 1,063,000/wiki kwa kulike na kutazama video. Jiandikishe TZS 28,000: 0762528625",SCAM,job_scam,synthetic_ngao_v2
"YOUTUBE/TIKTOK JOB: Pata TZS 992,000/wiki kwa kulike na kutazama video. Jiandikishe TZS 48,000: 0717927564",SCAM,job_scam,synthetic_ngao_v2
"YOUTUBE/TIKTOK JOB: Pata TZS 985,000/wiki kwa kulike na kutazama video. Jiandikishe TZS 14,000: 0755199096",SCAM,job_scam,synthetic_ngao_v2
"YOUTUBE/TIKTOK JOB: Pata TZS 1,442,000/wiki kwa kulike na kutazama video. Jiandikishe TZS 34,000: 0749364236",SCAM,job_scam,synthetic_ngao_v2
ONYO: Sim card yako ya Vodacom itafutwa ndani ya masaa 6. Thibitisha tuma nambari yako ya Kitambulisho cha Taifa kwa: 0797731977,SCAM,sim_swap,synthetic_ngao_v2
ONYO: Sim card yako ya Vodacom itafutwa ndani ya masaa 6. Thibitisha tuma nambari yako ya Kitambulisho cha Taifa kwa: 0731449555,SCAM,sim_swap,synthetic_ngao_v2
ONYO: Sim card yako ya Vodacom itafutwa ndani ya masaa 6. Thibitisha tuma nambari yako ya Kitambulisho cha Taifa kwa: 0721711046,SCAM,sim_swap,synthetic_ngao_v2
ONYO: Sim card yako ya Vodacom itafutwa ndani ya masaa 6. Thibitisha tuma nambari yako ya Kitambulisho cha Taifa kwa: 0797248298,SCAM,sim_swap,synthetic_ngao_v2
ONYO: Sim card yako ya Vodacom itafutwa ndani ya masaa 6. Thibitisha tuma nambari yako ya Kitambulisho cha Taifa kwa: 0757425301,SCAM,sim_swap,synthetic_ngao_v2
Airtel Tanzania: Sim yako ya zamani imebatilishwa. Thibitisha usajili mpya tuma NIDA number + tarehe ya kuzaliwa: 0796832409,SCAM,sim_swap,synthetic_ngao_v2
Airtel Tanzania: Sim yako ya zamani imebatilishwa. Thibitisha usajili mpya tuma NIDA number + tarehe ya kuzaliwa: 0797510997,SCAM,sim_swap,synthetic_ngao_v2
Airtel Tanzania: Sim yako ya zamani imebatilishwa. Thibitisha usajili mpya tuma NIDA number + tarehe ya kuzaliwa: 0727723945,SCAM,sim_swap,synthetic_ngao_v2
Airtel Tanzania: Sim yako ya zamani imebatilishwa. Thibitisha usajili mpya tuma NIDA number + tarehe ya kuzaliwa: 0721424620,SCAM,sim_swap,synthetic_ngao_v2
Airtel Tanzania: Sim yako ya zamani imebatilishwa. Thibitisha usajili mpya tuma NIDA number + tarehe ya kuzaliwa: 0784494976,SCAM,sim_swap,synthetic_ngao_v2
TIGO: Mfumo wetu mpya unahitaji uthibitisho. Nenda USSD *150*00# uthithibishe au tuma PIN yako kwa: 0795930117,SCAM,sim_swap,synthetic_ngao_v2
TIGO: Mfumo wetu mpya unahitaji uthibitisho. Nenda USSD *150*00# uthithibishe au tuma PIN yako kwa: 0755952686,SCAM,sim_swap,synthetic_ngao_v2
TIGO: Mfumo wetu mpya unahitaji uthibitisho. Nenda USSD *150*00# uthithibishe au tuma PIN yako kwa: 0727802667,SCAM,sim_swap,synthetic_ngao_v2
TIGO: Mfumo wetu mpya unahitaji uthibitisho. Nenda USSD *150*00# uthithibishe au tuma PIN yako kwa: 0780197992,SCAM,sim_swap,synthetic_ngao_v2
TIGO: Mfumo wetu mpya unahitaji uthibitisho. Nenda USSD *150*00# uthithibishe au tuma PIN yako kwa: 0795803024,SCAM,sim_swap,synthetic_ngao_v2
CRDB BANK: Akaunti yako imetengwa kwa shughuli tofauti. Tuma nambari yako ya akaunti + PIN ili kuendelea: 0767633188,SCAM,sim_swap,synthetic_ngao_v2
CRDB BANK: Akaunti yako imetengwa kwa shughuli tofauti. Tuma nambari yako ya akaunti + PIN ili kuendelea: 0759119116,SCAM,sim_swap,synthetic_ngao_v2
CRDB BANK: Akaunti yako imetengwa kwa shughuli tofauti. Tuma nambari yako ya akaunti + PIN ili kuendelea: 0759423869,SCAM,sim_swap,synthetic_ngao_v2
CRDB BANK: Akaunti yako imetengwa kwa shughuli tofauti. Tuma nambari yako ya akaunti + PIN ili kuendelea: 0735324597,SCAM,sim_swap,synthetic_ngao_v2
CRDB BANK: Akaunti yako imetengwa kwa shughuli tofauti. Tuma nambari yako ya akaunti + PIN ili kuendelea: 0756903373,SCAM,sim_swap,synthetic_ngao_v2
NMB INTERNET BANKING: Passwords zote zimefutwa. Bonyeza link hii kufungua upya: http://nmb-tz-portal-597.com/reset,SCAM,sim_swap,synthetic_ngao_v2
NMB INTERNET BANKING: Passwords zote zimefutwa. Bonyeza link hii kufungua upya: http://nmb-tz-portal-296.com/reset,SCAM,sim_swap,synthetic_ngao_v2
NMB INTERNET BANKING: Passwords zote zimefutwa. Bonyeza link hii kufungua upya: http://nmb-tz-portal-331.com/reset,SCAM,sim_swap,synthetic_ngao_v2
NMB INTERNET BANKING: Passwords zote zimefutwa. Bonyeza link hii kufungua upya: http://nmb-tz-portal-240.com/reset,SCAM,sim_swap,synthetic_ngao_v2
NMB INTERNET BANKING: Passwords zote zimefutwa. Bonyeza link hii kufungua upya: http://nmb-tz-portal-258.com/reset,SCAM,sim_swap,synthetic_ngao_v2
STANBIC BANK: Dear customer your card will be deactivated. Verify your details at: http://stanbic-tz-19.xyz,SCAM,sim_swap,synthetic_ngao_v2
STANBIC BANK: Dear customer your card will be deactivated. Verify your details at: http://stanbic-tz-47.xyz,SCAM,sim_swap,synthetic_ngao_v2
STANBIC BANK: Dear customer your card will be deactivated. Verify your details at: http://stanbic-tz-22.xyz,SCAM,sim_swap,synthetic_ngao_v2
STANBIC BANK: Dear customer your card will be deactivated. Verify your details at: http://stanbic-tz-74.xyz,SCAM,sim_swap,synthetic_ngao_v2
STANBIC BANK: Dear customer your card will be deactivated. Verify your details at: http://stanbic-tz-79.xyz,SCAM,sim_swap,synthetic_ngao_v2
Vodacom inahitaji kufanya uhamisho wa nambari yako kwa mfumo mpya. Tuma OTP iliyotumwa kwenye nambari yako: 0780139581,SCAM,sim_swap,synthetic_ngao_v2
Vodacom inahitaji kufanya uhamisho wa nambari yako kwa mfumo mpya. Tuma OTP iliyotumwa kwenye nambari yako: 0797453123,SCAM,sim_swap,synthetic_ngao_v2
Vodacom inahitaji kufanya uhamisho wa nambari yako kwa mfumo mpya. Tuma OTP iliyotumwa kwenye nambari yako: 0792237414,SCAM,sim_swap,synthetic_ngao_v2
Vodacom inahitaji kufanya uhamisho wa nambari yako kwa mfumo mpya. Tuma OTP iliyotumwa kwenye nambari yako: 0789495019,SCAM,sim_swap,synthetic_ngao_v2
Vodacom inahitaji kufanya uhamisho wa nambari yako kwa mfumo mpya. Tuma OTP iliyotumwa kwenye nambari yako: 0731270128,SCAM,sim_swap,synthetic_ngao_v2
ABSA BANK TZ: Thibitisha akaunti yako ya internet banking. Tuma token code + PIN kwa: 0735971728 HARAKA.,SCAM,sim_swap,synthetic_ngao_v2
ABSA BANK TZ: Thibitisha akaunti yako ya internet banking. Tuma token code + PIN kwa: 0792948343 HARAKA.,SCAM,sim_swap,synthetic_ngao_v2
ABSA BANK TZ: Thibitisha akaunti yako ya internet banking. Tuma token code + PIN kwa: 0733856215 HARAKA.,SCAM,sim_swap,synthetic_ngao_v2
ABSA BANK TZ: Thibitisha akaunti yako ya internet banking. Tuma token code + PIN kwa: 0769145814 HARAKA.,SCAM,sim_swap,synthetic_ngao_v2
ABSA BANK TZ: Thibitisha akaunti yako ya internet banking. Tuma token code + PIN kwa: 0765481995 HARAKA.,SCAM,sim_swap,synthetic_ngao_v2
Habari yangu. Nilikuona profile yako Facebook. Niko UK na natafuta mpenzi wa kweli wa Afrika. Twende kuzungumza zaidi: 0769740255,SCAM,romance_scam,synthetic_ngao_v2
Habari yangu. Nilikuona profile yako Facebook. Niko Dubai na natafuta mpenzi wa kweli wa Afrika. Twende kuzungumza zaidi: 0770345369,SCAM,romance_scam,synthetic_ngao_v2
Habari yangu. Nilikuona profile yako Facebook. Niko Australia na natafuta mpenzi wa kweli wa Afrika. Twende kuzungumza zaidi: 0743424500,SCAM,romance_scam,synthetic_ngao_v2
Habari yangu. Nilikuona profile yako Facebook. Niko Germany na natafuta mpenzi wa kweli wa Afrika. Twende kuzungumza zaidi: 0736485709,SCAM,romance_scam,synthetic_ngao_v2
"Hi dear, I'm Dr. Mark Thompson working with UN in Brussels. You look amazing. Can we be friends? WhatsApp me: 0769584106",SCAM,romance_scam,synthetic_ngao_v2
"Hi dear, I'm Dr. Sarah Johnson working with UN in New York. You look amazing. Can we be friends? WhatsApp me: 0777653081",SCAM,romance_scam,synthetic_ngao_v2
"Hi dear, I'm Dr. Sarah Johnson working with UN in Geneva. You look amazing. Can we be friends? WhatsApp me: 0737940181",SCAM,romance_scam,synthetic_ngao_v2
"Hi dear, I'm Dr. Mark Thompson working with UN in Geneva. You look amazing. Can we be friends? WhatsApp me: 0745154714",SCAM,romance_scam,synthetic_ngao_v2
Niko widower/widow mwenye watoto 3. Nina biashara Canada. Ninatafuta mtu wa kuniambia mambo ya moyo. Nawe unaonekana vizuri: 0760681478,SCAM,romance_scam,synthetic_ngao_v2
Niko widower/widow mwenye watoto 1. Nina biashara Dubai. Ninatafuta mtu wa kuniambia mambo ya moyo. Nawe unaonekana vizuri: 0779992512,SCAM,romance_scam,synthetic_ngao_v2
Niko widower/widow mwenye watoto 1. Nina biashara Canada. Ninatafuta mtu wa kuniambia mambo ya moyo. Nawe unaonekana vizuri: 0721900185,SCAM,romance_scam,synthetic_ngao_v2
Niko widower/widow mwenye watoto 1. Nina biashara Canada. Ninatafuta mtu wa kuniambia mambo ya moyo. Nawe unaonekana vizuri: 0770638289,SCAM,romance_scam,synthetic_ngao_v2
"Mpenzi wangu mpya! Nimekupenda tangu tulipozungumza. Niko Pakistan na biashara yangu. Nitatumia zawadi lakini nahitaji TZS 87,000 kwa ada ya forodha kwanza: 0768196168",SCAM,romance_scam,synthetic_ngao_v2
